tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,Titles,pos,neg,neu,compound
tt4281724,movie,Terrifier,Terrifier,0,2016,\N,85,"Horror,Thriller",5.6,41365,terrifier,0.0,0.0,1.0,0.0
tt4283016,tvEpisode,Book of the Stranger,Book of the Stranger,0,2016,\N,59,"Action,Adventure,Drama",9.0,38593,book stranger,0.0,0.0,1.0,0.0
tt4283028,tvEpisode,The Door,The Door,0,2016,\N,57,"Action,Adventure,Drama",9.7,74488,door,0.0,0.0,1.0,0.0
tt4283054,tvEpisode,Blood of My Blood,Blood of My Blood,0,2016,\N,52,"Action,Adventure,Drama",8.3,35566,blood blood,0.0,0.0,1.0,0.0
tt4283060,tvEpisode,The Broken Man,The Broken Man,0,2016,\N,51,"Action,Adventure,Drama",8.5,34753,broken man,0.0,0.756,0.244,-0.4767
tt4283074,tvEpisode,No One,No One,0,2016,\N,59,"Action,Adventure,Drama",8.3,38942,one,0.0,0.0,1.0,0.0
tt4283088,tvEpisode,Battle of the Bastards,Battle of the Bastards,0,2016,\N,60,"Action,Adventure,Drama",9.9,216128,battle bastard,0.0,1.0,0.0,-0.7269
tt4283094,tvEpisode,The Winds of Winter,The Winds of Winter,0,2016,\N,68,"Action,Adventure,Drama",9.9,153489,wind winter,0.0,0.0,1.0,0.0
tt4284010,movie,"What Happened, Miss Simone?","What Happened, Miss Simone?",0,2015,\N,101,"Biography,Documentary,Music",7.6,14350,happened miss simone,0.0,0.444,0.556,-0.1531
tt4284216,tvSeries,Healer,Hilleo,0,2014,2015,60,"Action,Comedy,Crime",8.5,9370,healer,0.0,0.0,1.0,0.0
tt4285496,movie,Embrace of the Serpent,El abrazo de la serpiente,0,2015,\N,125,"Adventure,Biography,Drama",7.8,23590,embrace serpent,0.697,0.0,0.303,0.3182
tt4287320,movie,The Circle,The Circle,0,2017,\N,110,"Drama,Sci-Fi,Thriller",5.3,95964,circle,0.0,0.0,1.0,0.0
tt4288182,tvSeries,Atlanta,Atlanta,0,2016,2022,30,"Comedy,Drama,Music",8.6,79972,atlanta,0.0,0.0,1.0,0.0
tt4291600,movie,Lady Macbeth,Lady Macbeth,0,2016,\N,89,"Drama,Romance",6.8,25130,lady macbeth,0.0,0.0,1.0,0.0
tt4295140,tvSeries,Chef's Table,Chef's Table,0,2015,2019,50,Documentary,8.5,16175,chef table,0.0,0.0,1.0,0.0
tt4298958,movie,Sweet Bean,An,0,2015,\N,113,Drama,7.4,12066,sweet bean,0.75,0.0,0.25,0.4588
tt4299972,tvMiniSeries,The Jinx: The Life and Deaths of Robert Durst,The Jinx: The Life and Deaths of Robert Durst,0,2015,2015,279,"Biography,Crime,Documentary",8.6,48206,jinx life death robert durst,0.0,0.494,0.506,-0.5994
tt4301160,tvMiniSeries,Black Bird,Black Bird,0,2022,2022,347,"Biography,Crime,Drama",8.1,77603,black bird,0.0,0.0,1.0,0.0
tt4302938,movie,Kubo and the Two Strings,Kubo and the Two Strings,0,2016,\N,101,"Action,Adventure,Animation",7.7,133296,kubo two string,0.0,0.0,1.0,0.0
tt4303340,movie,I Am Not a Serial Killer,I Am Not a Serial Killer,0,2016,\N,104,"Drama,Horror,Thriller",6.2,15177,not serial killer,0.632,0.0,0.368,0.5334
tt4309356,movie,Ivy,Sarmasik,0,2015,\N,104,"Drama,Fantasy,Thriller",7.9,12596,ivy,0.0,0.0,1.0,0.0
tt4320258,tvSeries,Dirilis: Ertugrul,Dirilis: Ertugrul,0,2014,2019,120,"Action,Adventure,Drama",7.9,38235,dirilis ertugrul,0.0,0.0,1.0,0.0
tt4323594,movie,I'm No Longer Here,Ya no estoy aquí,0,2019,\N,112,Drama,7.3,8734,longer,0.0,0.0,1.0,0.0
tt4323856,tvEpisode,Heads Up,Heads Up,0,2015,\N,43,"Drama,Horror,Thriller",8.0,10690,head,0.0,0.0,1.0,0.0
tt4324274,video,Batman vs. Robin,Batman vs. Robin,0,2015,\N,80,"Action,Adventure,Animation",7.1,24106,batman vs. robin,0.0,0.0,1.0,0.0
tt4324302,video,Justice League: Gods and Monsters,Justice League: Gods and Monsters,0,2015,\N,76,"Action,Adventure,Animation",7.0,16217,justice league god monster,0.733,0.0,0.267,0.6705
tt4326444,movie,Julieta,Julieta,0,2016,\N,99,"Drama,Mystery,Romance",7.1,32872,julieta,0.0,0.0,1.0,0.0
tt4326894,tvSeries,F Is for Family,F Is for Family,0,2015,2021,30,"Animation,Comedy,Drama",8.0,39191,f family,0.0,0.0,1.0,0.0
tt4330758,movie,Black Hawk Down,Black Hawk Down,0,1997,\N,57,Documentary,7.8,20900,black hawk,0.0,0.0,1.0,0.0
tt4332232,movie,Fractured,Fractured,0,2019,\N,99,Thriller,6.4,82317,fractured,0.0,0.0,1.0,0.0
tt4334266,movie,The Bad Batch,The Bad Batch,0,2016,\N,118,"Action,Horror,Mystery",5.2,33462,bad batch,0.0,0.778,0.222,-0.5423
tt4341500,tvMiniSeries,Wet Hot American Summer: First Day of Camp,Wet Hot American Summer: First Day of Camp,0,2015,2015,30,Comedy,7.3,24533,wet hot american summer first day camp,0.0,0.0,1.0,0.0
tt4341582,movie,Queen of Katwe,Queen of Katwe,0,2016,\N,124,"Biography,Drama,Sport",7.4,18020,queen katwe,0.0,0.0,1.0,0.0
tt4343334,tvSeries,Poyraz Karayel,Poyraz Karayel,0,2015,2017,123,"Action,Adventure,Comedy",8.1,9651,poyraz karayel,0.0,0.0,1.0,0.0
tt4348012,movie,Mayhem,Mayhem,0,2017,\N,86,"Action,Comedy,Horror",6.4,23271,mayhem,0.0,0.0,1.0,0.0
tt4351548,movie,Bomb City,Bomb City,0,2017,\N,98,"Crime,Drama",6.8,8310,bomb city,0.0,0.762,0.238,-0.4939
tt4353250,movie,The Last Black Man in San Francisco,The Last Black Man in San Francisco,0,2019,\N,121,Drama,7.3,20633,last black man san francisco,0.0,0.0,1.0,0.0
tt4353996,movie,The King's Choice,Kongens Nei,0,2016,\N,133,"Biography,Drama,History",7.1,9537,king choice,0.0,0.0,1.0,0.0
tt4354880,tvSeries,Mr. Mercedes,Mr. Mercedes,0,2017,2019,60,"Crime,Drama,Mystery",7.8,23682,mercedes,0.0,0.0,1.0,0.0
tt4355704,video,Capturing Captain Phillips,Capturing Captain Phillips,0,2014,\N,58,Documentary,7.3,14029,capturing captain phillips,0.0,0.0,1.0,0.0
tt4356480,movie,The Healer,The Healer,0,2016,\N,113,"Comedy,Drama,Family",6.3,7944,healer,0.0,0.0,1.0,0.0
tt4357394,movie,Tau,Tau,0,2018,\N,97,"Sci-Fi,Thriller",5.8,32866,tau,0.0,0.0,1.0,0.0
tt4359416,movie,Taxi,Taxi,0,2015,\N,82,"Comedy,Drama",7.3,15898,taxi,0.0,0.0,1.0,0.0
tt4361050,movie,Ouija: Origin of Evil,Ouija: Origin of Evil,0,2016,\N,99,"Drama,Horror,Mystery",6.2,68084,ouija origin evil,0.0,0.688,0.312,-0.6597
tt4364194,movie,The Peanut Butter Falcon,The Peanut Butter Falcon,0,2019,\N,97,"Adventure,Comedy,Drama",7.6,94360,peanut butter falcon,0.0,0.0,1.0,0.0
tt4366830,tvMovie,Grease Live!,Grease Live!,0,2016,\N,140,"Comedy,Musical,Romance",7.3,9717,grease live,0.0,0.0,1.0,0.0
tt4370528,tvMiniSeries,The Five,The Five,0,2016,2016,60,"Crime,Drama,Mystery",7.5,11539,five,0.0,0.0,1.0,0.0
tt4370552,tvEpisode,Episode #3.6,Episode #3.6,0,2016,\N,57,"Crime,Drama",9.5,11401,episode,0.0,0.0,1.0,0.0
tt4370596,tvSeries,Better Things,Better Things,0,2016,2022,22,"Comedy,Drama",7.9,16912,better thing,0.744,0.0,0.256,0.4404
tt4370784,movie,The Innocents,Les innocentes,0,2016,\N,115,"Drama,History",7.3,11240,innocent,1.0,0.0,0.0,0.34
tt4374208,tvSeries,Catastrophe,Catastrophe,0,2015,2019,24,Comedy,8.2,21201,catastrophe,0.0,1.0,0.0,-0.6597
tt4375438,movie,The Club,El Club,0,2015,\N,98,"Drama,Mystery,Thriller",7.2,11465,club,0.0,0.0,1.0,0.0
tt4375662,videoGame,Life Is Strange,Life Is Strange,0,2015,\N,\N,"Drama,Mystery,Sci-Fi",8.9,12729,life strange,0.0,0.643,0.357,-0.2023
tt4378456,tvSeries,Second Chance,Second Chance,0,2016,2016,42,"Drama,Sci-Fi",7.4,12613,second chance,0.667,0.0,0.333,0.25
tt4381236,movie,The Greasy Strangler,The Greasy Strangler,0,2016,\N,93,"Comedy,Horror",5.7,8011,greasy strangler,0.0,0.0,1.0,0.0
tt4382552,movie,Hot Girls Wanted,Hot Girls Wanted,0,2015,\N,84,Documentary,6.1,18070,hot girl wanted,0.0,0.0,1.0,0.0
tt4382824,movie,Army of One,Army of One,0,2016,\N,92,"Biography,Comedy,Crime",5.2,8359,army one,0.0,0.0,1.0,0.0
tt4382872,movie,Extraction,Extraction,0,2015,\N,92,"Action,Thriller",4.1,11647,extraction,0.0,0.0,1.0,0.0
tt4383594,movie,Nine Lives,Nine Lives,0,2016,\N,87,"Comedy,Drama,Family",5.3,23504,nine life,0.0,0.0,1.0,0.0
tt4384086,tvSeries,Life in Pieces,Life in Pieces,0,2015,2019,22,Comedy,8.0,16130,life piece,0.0,0.0,1.0,0.0
tt4385888,movie,20th Century Women,20th Century Women,0,2016,\N,119,"Comedy,Drama",7.3,46953,th century woman,0.0,0.0,1.0,0.0
tt4387040,movie,Airlift,Airlift,0,2016,\N,130,"Action,Drama,History",7.9,57798,airlift,0.0,0.0,1.0,0.0
tt4396630,tvSeries,The Gifted,The Gifted,0,2017,2019,43,"Action,Drama,Fantasy",7.2,36279,gifted,0.0,0.0,1.0,0.0
tt4396862,tvSeries,The Catch,The Catch,0,2016,2017,43,"Crime,Drama,Romance",7.1,12060,catch,0.0,0.0,1.0,0.0
tt4399952,movie,The Lodgers,The Lodgers,0,2017,\N,92,"Drama,Horror,Mystery",5.1,9386,lodger,0.0,0.0,1.0,0.0
tt4406178,tvSeries,The Gilded Age,The Gilded Age,0,2022,\N,81,Drama,8.0,26320,gilded age,0.0,0.0,1.0,0.0
tt4411504,movie,The Clan,El Clan,0,2015,\N,108,"Biography,Crime,Drama",6.9,13769,clan,0.0,0.0,1.0,0.0
tt4411584,movie,The Secret: Dare to Dream,The Secret: Dare to Dream,0,2020,\N,107,"Drama,Romance",6.5,15536,secret dare dream,0.5,0.0,0.5,0.25
tt4411596,movie,My Cousin Rachel,My Cousin Rachel,0,2017,\N,106,"Drama,Mystery,Romance",6.0,20076,cousin rachel,0.0,0.0,1.0,0.0
tt4417020,tvEpisode,Pilot,Pilot,0,2015,\N,65,"Drama,Horror,Sci-Fi",7.5,8848,pilot,0.0,0.0,1.0,0.0
tt4419364,movie,Holidays,Holidays,0,2016,\N,105,"Fantasy,Horror,Mystery",5.1,11560,holiday,1.0,0.0,0.0,0.4019
tt4420704,movie,Kedi,Kedi,0,2016,\N,79,Documentary,7.6,15093,kedi,0.0,0.0,1.0,0.0
tt4421578,tvSeries,Containment,Containment,0,2016,2016,60,Drama,7.1,11112,containment,0.0,0.0,1.0,0.0
tt4422836,tvSeries,Limitless,Limitless,0,2015,2016,42,"Comedy,Crime,Drama",7.6,69305,limitless,0.0,0.0,1.0,0.0
tt4425200,movie,John Wick: Chapter 2,John Wick: Chapter 2,0,2017,\N,122,"Action,Crime,Thriller",7.4,473008,john wick chapter,0.0,0.0,1.0,0.0
tt4430136,movie,Pyaar Ka Punchnama 2,Pyaar Ka Punchnama 2,0,2015,\N,137,"Comedy,Drama,Romance",7.3,15652,pyaar ka punchnama,0.0,0.0,1.0,0.0
tt4430212,movie,Drishyam,Drishyam,0,2015,\N,163,"Crime,Drama,Mystery",8.2,88231,drishyam,0.0,0.0,1.0,0.0
tt4432480,movie,RangiTaranga,RangiTaranga,0,2015,\N,149,"Mystery,Thriller",8.2,14610,rangitaranga,0.0,0.0,1.0,0.0
tt4434004,movie,Udta Punjab,Udta Punjab,0,2016,\N,148,"Action,Crime,Drama",7.7,31362,udta punjab,0.0,0.0,1.0,0.0
tt4437216,movie,Goat,Goat,0,2016,\N,96,Drama,5.7,7994,goat,0.0,0.0,1.0,0.0
tt4438848,movie,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,0,2016,\N,92,Comedy,5.7,126248,neighbor sorority rising,0.0,0.0,1.0,0.0
tt4439620,movie,Redemption Day,Redemption Day,0,2021,\N,99,"Action,Drama,Thriller",4.5,23939,redemption day,0.0,0.0,1.0,0.0
tt4443658,movie,Better Watch Out,Better Watch Out,0,2016,\N,89,"Comedy,Horror,Thriller",6.5,41869,better watch,0.744,0.0,0.256,0.4404
tt4444956,movie,Once Upon a Time in London,Once Upon a Time in London,0,2019,\N,111,"Crime,History",5.2,8251,upon time london,0.0,0.0,1.0,0.0
tt4445154,tvMiniSeries,Deutschland 83,Deutschland 83,0,2015,2015,42,"Drama,Romance,Thriller",8.1,14433,deutschland,0.0,0.0,1.0,0.0
tt4450826,tvMiniSeries,Minority Report,Minority Report,0,2015,2015,42,"Action,Crime,Drama",5.9,10434,minority report,0.0,0.0,1.0,0.0
tt4452400,tvEpisode,JSS,JSS,0,2015,\N,44,"Drama,Horror,Thriller",9.2,16418,j,0.0,0.0,0.0,0.0
tt4452630,tvSeries,Code Black,Code Black,0,2015,2018,42,Drama,8.0,12625,code black,0.0,0.0,1.0,0.0
tt4456982,movie,No Deposit,No Deposit,0,2015,\N,80,Drama,5.6,8528,deposit,0.0,0.0,1.0,0.0
tt4457344,movie,Dave Made a Maze,Dave Made a Maze,0,2017,\N,80,"Adventure,Comedy,Fantasy",6.3,8403,dave made maze,0.0,0.0,1.0,0.0
tt4458206,movie,Code Name: K.O.Z.,Kod Adi K.O.Z.,0,2015,\N,114,"Crime,Mystery",1.7,27604,code name k.o.z,0.0,0.0,1.0,0.0
tt4458814,tvEpisode,Trace Decay,Trace Decay,0,2016,\N,57,"Drama,Mystery,Sci-Fi",8.7,14826,trace decay,0.0,0.73,0.27,-0.4019
tt4462494,tvEpisode,A Rickle in Time,A Rickle in Time,0,2015,\N,23,"Adventure,Animation,Comedy",8.8,14252,rickle time,0.0,0.0,1.0,0.0
tt4462676,tvEpisode,Amarillo,Amarillo,0,2016,\N,42,"Crime,Drama",8.2,11210,amarillo,0.0,0.0,1.0,0.0
tt4462678,tvEpisode,Gloves Off,Gloves Off,0,2016,\N,43,"Crime,Drama",8.9,12158,glove,0.0,0.0,1.0,0.0
tt4462680,tvEpisode,Bali Ha'i,Bali Ha'i,0,2016,\N,46,"Crime,Drama",8.4,10927,bali ha,0.706,0.0,0.294,0.34
tt4462684,tvEpisode,Inflatable,Inflatable,0,2016,\N,42,"Crime,Drama",8.4,10814,inflatable,0.0,0.0,1.0,0.0
tt4462686,tvEpisode,Fifi,Fifi,0,2016,\N,48,"Crime,Drama",8.3,10677,fifi,0.0,0.0,1.0,0.0
tt4462688,tvEpisode,Nailed,Nailed,0,2016,\N,49,"Crime,Drama",9.3,13349,nailed,0.0,0.0,1.0,0.0
tt4462690,tvEpisode,Klick,Klick,0,2016,\N,48,"Crime,Drama",9.0,12200,klick,0.0,0.0,1.0,0.0
tt4463816,movie,Terminal,Terminal,0,2018,\N,95,"Comedy,Crime,Drama",5.3,23617,terminal,0.0,0.0,1.0,0.0
tt4463894,movie,Shaft,Shaft,0,2019,\N,111,"Action,Comedy,Crime",6.4,55877,shaft,0.0,0.0,1.0,0.0
tt4465156,movie,Unbreakable Souls,Unbreakable Souls,0,2015,\N,85,"Drama,Mystery,Thriller",6.0,35777,unbreakable soul,0.0,0.0,1.0,0.0
tt4465472,tvSeries,Rosewood,Rosewood,0,2015,2017,42,"Crime,Drama,Mystery",6.7,8423,rosewood,0.0,0.0,1.0,0.0
tt4465564,movie,Fifty Shades Darker,Fifty Shades Darker,0,2017,\N,118,"Drama,Romance,Thriller",4.6,106071,fifty shade darker,0.0,0.0,1.0,0.0
tt4468634,movie,Certain Women,Certain Women,0,2016,\N,107,Drama,6.4,13949,certain woman,0.677,0.0,0.323,0.2732
tt4468740,movie,Paddington 2,Paddington 2,0,2017,\N,103,"Adventure,Comedy,Family",7.8,84550,paddington,0.0,0.0,1.0,0.0
tt4474344,tvSeries,Blindspot,Blindspot,0,2015,2020,42,"Action,Crime,Drama",7.3,76139,blindspot,0.0,0.0,1.0,0.0
tt4477536,movie,Fifty Shades Freed,Fifty Shades Freed,0,2018,\N,105,"Drama,Romance,Thriller",4.5,68850,fifty shade freed,0.574,0.0,0.426,0.4019
tt4477976,tvSeries,Superstore,Superstore,0,2015,2021,22,Comedy,7.8,62294,superstore,0.0,0.0,1.0,0.0
tt4479380,movie,SAS: Red Notice,SAS: Red Notice,0,2021,\N,124,"Action,Thriller",5.2,19649,sa red notice,0.0,0.0,1.0,0.0
tt4481066,movie,Giant Little Ones,Giant Little Ones,0,2018,\N,93,Drama,7.2,8976,giant little one,0.0,0.0,1.0,0.0
tt4481414,movie,Gifted,Gifted,0,2017,\N,101,Drama,7.6,122225,gifted,0.0,0.0,1.0,0.0
tt4481514,movie,The House,The House,0,2017,\N,88,"Comedy,Crime",5.6,45586,house,0.0,0.0,1.0,0.0
tt4486986,movie,All I See Is You,All I See Is You,0,2016,\N,109,Drama,5.4,12564,see,0.0,0.0,1.0,0.0
tt4500922,movie,Maze Runner: The Death Cure,Maze Runner: The Death Cure,0,2018,\N,143,"Action,Adventure,Sci-Fi",6.2,148803,maze runner death cure,0.0,0.565,0.435,-0.5994
tt4501244,movie,Why Him?,Why Him?,0,2016,\N,111,Comedy,6.2,117956,,0.0,0.0,0.0,0.0
tt4501454,movie,The Meddler,The Meddler,0,2015,\N,103,"Comedy,Drama,Romance",6.3,13420,meddler,0.0,0.0,1.0,0.0
tt4503598,movie,Emelie,Emelie,0,2015,\N,82,"Horror,Mystery,Thriller",5.4,14529,emelie,0.0,0.0,1.0,0.0
tt4504044,movie,The Prodigy,The Prodigy,0,2019,\N,92,"Fantasy,Horror,Mystery",5.9,27408,prodigy,0.0,0.0,1.0,0.0
tt4508902,tvSeries,One Punch Man,One Punch Man: Wanpanman,0,2015,2019,24,"Action,Animation,Comedy",8.7,169204,one punch man,0.0,0.0,1.0,0.0
tt4510954,tvEpisode,I Live Here Now,I Live Here Now,0,2015,\N,73,"Drama,Fantasy,Mystery",9.5,8194,live,0.0,0.0,1.0,0.0
tt4513678,movie,Ghostbusters: Afterlife,Ghostbusters: Afterlife,0,2021,\N,124,"Adventure,Comedy,Fantasy",7.1,191417,ghostbusters afterlife,0.0,0.0,1.0,0.0
tt4520364,movie,Morgan,Morgan,0,2016,\N,92,"Action,Horror,Sci-Fi",5.8,44697,morgan,0.0,0.0,1.0,0.0
tt4520988,movie,Frozen II,Frozen II,0,2019,\N,103,"Adventure,Animation,Comedy",6.8,180577,frozen ii,0.0,0.0,1.0,0.0
tt4524056,tvSeries,Vis a vis,Vis a vis,0,2015,2019,53,"Action,Adventure,Drama",8.2,23827,vi vi,0.0,0.0,1.0,0.0
tt4530422,movie,Overlord,Overlord,0,2018,\N,110,"Action,Horror,Sci-Fi",6.6,102441,overlord,0.0,0.0,1.0,0.0
tt4530884,movie,I Spit on Your Grave: Vengeance Is Mine,I Spit on Your Grave 3: Vengeance Is Mine,0,2015,\N,92,"Horror,Thriller",5.1,14424,spit grave vengeance mine,0.0,0.464,0.536,-0.3818
tt4532038,movie,The War with Grandpa,The War with Grandpa,0,2020,\N,94,"Comedy,Drama,Family",5.6,22601,war grandpa,0.0,0.796,0.204,-0.5994
tt4532368,tvSeries,DC's Legends of Tomorrow,Legends of Tomorrow,0,2016,2022,42,"Action,Adventure,Drama",6.8,107149,dc legend tomorrow,0.0,0.0,1.0,0.0
tt4532826,movie,Robin Hood,Robin Hood,0,2018,\N,116,"Action,Adventure,Drama",5.3,76419,robin hood,0.0,0.0,1.0,0.0
tt4535650,movie,Dilwale,Dilwale,0,2015,\N,158,"Action,Comedy,Drama",5.0,36419,dilwale,0.0,0.0,1.0,0.0
tt4536768,movie,The Osiris Child,Science Fiction Volume One: The Osiris Child,0,2016,\N,99,"Action,Adventure,Drama",5.5,8851,osiris child,0.0,0.0,1.0,0.0
tt4537842,tvSpecial,A Very Murray Christmas,A Very Murray Christmas,0,2015,\N,56,"Comedy,Music,Musical",5.5,15928,murray christmas,0.0,0.0,1.0,0.0
tt4537896,movie,White Boy Rick,White Boy Rick,0,2018,\N,111,"Crime,Drama",6.5,39859,white boy rick,0.0,0.0,1.0,0.0
tt4538072,tvEpisode,San Junipero,San Junipero,0,2016,\N,61,"Drama,Mystery,Sci-Fi",8.5,60088,san junipero,0.0,0.0,1.0,0.0
tt4540710,movie,Miss Sloane,Miss Sloane,0,2016,\N,132,Drama,7.5,78066,miss sloane,0.0,0.615,0.385,-0.1531
tt4547056,movie,The Girl with All the Gifts,The Girl with All the Gifts,0,2016,\N,111,"Action,Adventure,Drama",6.6,62078,girl gift,0.744,0.0,0.256,0.4404
tt4547194,movie,I Kill Giants,I Kill Giants,0,2017,\N,106,"Drama,Fantasy,Thriller",6.1,32171,kill giant,0.0,0.825,0.175,-0.6908
tt4549938,tvEpisode,My Struggle,My Struggle,0,2015,\N,44,"Crime,Drama,Mystery",7.8,7887,struggle,0.0,1.0,0.0,-0.3182
tt4549942,tvEpisode,Mulder & Scully Meet the Were-Monster,Mulder & Scully Meet the Were-Monster,0,2016,\N,44,"Crime,Drama,Mystery",8.0,8915,mulder scully meet were-monster,0.0,0.0,1.0,0.0
tt4550098,movie,Nocturnal Animals,Nocturnal Animals,0,2016,\N,116,"Drama,Thriller",7.5,288652,nocturnal animal,0.0,0.0,1.0,0.0
tt4550868,tvEpisode,International Assassin,International Assassin,0,2015,\N,63,"Drama,Fantasy,Mystery",9.6,9098,international assassin,0.0,0.0,1.0,0.0
tt4552118,tvMovie,Looking,Looking,0,2016,\N,85,"Comedy,Drama",7.5,9575,looking,0.0,0.0,1.0,0.0
tt4552524,movie,Jeruzalem,Jeruzalem,0,2015,\N,94,"Horror,Sci-Fi,Thriller",4.8,10363,jeruzalem,0.0,0.0,1.0,0.0
tt4555364,tvSeries,Knightfall,Knightfall,0,2017,2019,60,"Action,Adventure,Drama",6.8,21244,knightfall,0.0,0.0,1.0,0.0
tt4555426,movie,Darkest Hour,Darkest Hour,0,2017,\N,125,"Biography,Drama,War",7.4,208851,darkest hour,0.0,0.762,0.238,-0.4939
tt4558200,movie,Crown Vic,Crown Vic,0,2019,\N,110,"Action,Adventure,Crime",6.4,7807,crown vic,0.0,0.0,1.0,0.0
tt4558362,movie,Our Story,Bizim Hikaye,0,2015,\N,97,Drama,5.3,18106,story,0.0,0.0,1.0,0.0
tt4558376,movie,Downhill,Downhill,0,2020,\N,86,"Comedy,Drama",4.9,13134,downhill,0.0,0.0,1.0,0.0
tt4559046,movie,Housefull 3,Housefull 3,0,2016,\N,140,"Action,Comedy,Romance",4.9,10095,housefull,0.0,0.0,1.0,0.0
tt4560008,movie,This Beautiful Fantastic,This Beautiful Fantastic,0,2016,\N,92,"Comedy,Drama,Romance",6.9,12485,beautiful fantastic,1.0,0.0,0.0,0.8176
tt4560436,movie,Mile 22,Mile 22,0,2018,\N,94,"Action,Thriller",6.1,82903,mile,0.0,0.0,1.0,0.0
tt4561226,video,The Hobbit: The Battle of Five Armies - New Zealand: Home of Middle-Earth - Part 3,The Hobbit: The Battle of Five Armies - New Zealand: Home of Middle-Earth - Part 3,0,2015,\N,7,"Documentary,Short",7.5,29548,hobbit battle five army new zealand home middle-earth part,0.0,0.245,0.755,-0.3818
tt4562518,movie,The Distinguished Citizen,El ciudadano ilustre,0,2016,\N,118,"Comedy,Drama",7.5,12714,distinguished citizen,0.0,0.0,1.0,0.0
tt4562758,tvEpisode,Chestnut,Chestnut,0,2016,\N,58,"Drama,Mystery,Sci-Fi",8.5,17854,chestnut,0.0,0.0,1.0,0.0
tt4565380,tvSeries,Fauda,Fauda,0,2015,\N,60,"Action,Drama,Thriller",8.3,33072,fauda,0.0,0.0,1.0,0.0
tt4565520,movie,The Layover,The Layover,0,2017,\N,88,"Comedy,Romance",4.8,15671,layover,0.0,0.0,1.0,0.0
tt4566758,movie,Mulan,Mulan,0,2020,\N,115,"Action,Adventure,Drama",5.7,152207,mulan,0.0,0.0,1.0,0.0
tt4572514,movie,Patriots Day,Patriots Day,0,2016,\N,133,"Action,Crime,Drama",7.3,107178,patriot day,0.0,0.0,1.0,0.0
tt4572792,movie,The Book of Henry,The Book of Henry,0,2017,\N,105,"Crime,Drama,Thriller",6.6,28468,book henry,0.0,0.0,1.0,0.0
tt4573516,movie,Sleight,Sleight,0,2016,\N,89,"Crime,Drama,Sci-Fi",5.9,9023,sleight,0.0,0.0,1.0,0.0
tt4574334,tvSeries,Stranger Things,Stranger Things,0,2016,2022,51,"Drama,Fantasy,Horror",8.7,1239196,stranger thing,0.0,0.0,1.0,0.0
tt4575328,movie,2036 Origin Unknown,2036 Origin Unknown,0,2018,\N,94,"Action,Sci-Fi,Thriller",4.3,9782,origin unknown,0.0,0.0,1.0,0.0
tt4575388,tvEpisode,No Way Out,No Way Out,0,2016,\N,43,"Drama,Horror,Thriller",9.6,30419,way,0.0,0.0,1.0,0.0
tt4575576,movie,Christopher Robin,Christopher Robin,0,2018,\N,104,"Adventure,Comedy,Drama",7.2,80704,christopher robin,0.0,0.0,1.0,0.0
tt4577466,tvSeries,Casual,Casual,0,2015,2018,25,"Comedy,Drama",7.5,9134,casual,1.0,0.0,0.0,0.2023
tt4581576,movie,Aftermath,Aftermath,0,2017,\N,94,"Drama,Thriller",5.7,25801,aftermath,0.0,0.0,1.0,0.0
tt4587656,movie,The Star,The Star,0,2017,\N,86,"Adventure,Animation,Comedy",6.2,8701,star,0.0,0.0,1.0,0.0
tt4589566,tvEpisode,Start to Finish,Start to Finish,0,2015,\N,44,"Drama,Horror,Thriller",8.0,11519,start finish,0.0,0.0,1.0,0.0
tt4589574,tvEpisode,Last Day on Earth,Last Day on Earth,0,2016,\N,65,"Drama,Horror,Thriller",6.9,32061,last day earth,0.0,0.0,1.0,0.0
tt4590256,movie,He's All That,He's All That,0,2021,\N,88,"Comedy,Romance",4.4,26518,,0.0,0.0,0.0,0.0
tt4592410,tvSeries,The Get Down,The Get Down,0,2016,2017,52,"Drama,Music,Musical",8.2,23084,get,0.0,0.0,1.0,0.0
tt4593060,movie,Pinocchio,Pinocchio,0,2022,\N,105,"Adventure,Comedy,Drama",5.0,38479,pinocchio,0.0,0.0,1.0,0.0
tt4593118,tvEpisode,Chapter One: The Vanishing of Will Byers,Chapter One: The Vanishing of Will Byers,0,2016,\N,47,"Drama,Fantasy,Horror",8.5,25825,chapter one vanishing byers,0.0,0.0,1.0,0.0
tt4593122,tvEpisode,Chapter Two: The Weirdo on Maple Street,Chapter Two: The Weirdo on Maple Street,0,2016,\N,55,"Drama,Fantasy,Horror",8.4,22907,chapter two weirdo maple street,0.0,0.412,0.588,-0.4215
tt4593124,tvEpisode,Chapter Four: The Body,Chapter Four: The Body,0,2016,\N,49,"Drama,Fantasy,Horror",8.9,22311,chapter four body,0.0,0.0,1.0,0.0
tt4593126,tvEpisode,"Chapter Three: Holly, Jolly","Chapter Three: Holly, Jolly",0,2016,\N,51,"Drama,Fantasy,Horror",8.8,22736,chapter three holly jolly,0.524,0.0,0.476,0.5106
tt4593128,tvEpisode,Chapter Five: The Flea and the Acrobat,Chapter Five: The Flea and the Acrobat,0,2016,\N,52,"Drama,Fantasy,Horror",8.6,21152,chapter five flea acrobat,0.0,0.0,1.0,0.0
