tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,Titles,pos,neg,neu,compound
tt1563069,tvSeries,Jersey Shore,Jersey Shore,0,2009,2012,40,"Comedy,Reality-TV,Romance",3.8,24025,jersey shore,0.0,0.0,1.0,0.0
tt2292959,movie,The Canyons,The Canyons,0,2013,\N,99,"Drama,Thriller",3.8,11389,canyon,0.0,0.0,1.0,0.0
tt3477064,movie,Recep Ivedik 4,Recep Ivedik 4,0,2014,\N,117,Comedy,3.8,17625,recep ivedik,0.0,0.0,1.0,0.0
tt4685806,movie,The Con is On,The Con Is On,0,2018,\N,95,"Comedy,Crime",3.8,8397,con,0.0,0.0,1.0,0.0
tt4831420,tvMovie,Sharknado 4: The 4th Awakens,Sharknado 4: The 4th Awakens,0,2016,\N,95,"Action,Adventure,Comedy",3.8,8590,sharknado th awakens,0.0,0.0,1.0,0.0
tt8328716,movie,Doom: Annihilation,Doom: Annihilation,0,2019,\N,96,"Action,Adventure,Horror",3.8,9823,doom annihilation,0.0,0.73,0.27,-0.4019
tt0461703,movie,Skinwalkers,Skinwalkers,0,2006,\N,110,"Action,Fantasy,Horror",4.5,13591,skinwalkers,0.0,0.0,1.0,0.0
tt8976710,movie,Sextuplets,Sextuplets,0,2019,\N,97,Comedy,4.5,9080,sextuplet,0.0,0.0,1.0,0.0
tt1865567,video,Wrong Turn 4: Bloody Beginnings,Wrong Turn 4: Bloody Beginnings,0,2011,\N,93,"Adventure,Horror",4.5,26600,wrong turn bloody beginning,0.0,0.75,0.25,-0.7184
tt1212974,movie,Before Me We Say I Do,Bitch Slap,0,2009,\N,109,"Action,Comedy,Crime",4.5,13932,say,0.0,0.0,1.0,0.0
tt0110687,movie,North,North,0,1994,\N,87,"Adventure,Comedy,Drama",4.5,14369,north,0.0,0.0,1.0,0.0
tt0097388,movie,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,0,1989,\N,100,"Adventure,Horror,Thriller",4.5,40178,friday th part viii jason take manhattan,0.0,0.0,1.0,0.0
tt4685762,movie,The Craft: Legacy,The Craft: Legacy,0,2020,\N,97,"Drama,Fantasy,Horror",4.5,14776,craft legacy,0.0,0.0,1.0,0.0
tt14813212,movie,The Munsters,The Munsters,0,2022,\N,109,"Comedy,Family,Fantasy",4.5,10089,munsters,0.0,0.0,1.0,0.0
tt0084021,movie,Grease 2,Grease 2,0,1982,\N,115,"Comedy,Music,Musical",4.5,37156,grease,0.0,0.0,1.0,0.0
tt9419834,movie,Secret Obsession,Secret Obsession,0,2019,\N,97,Thriller,4.5,22784,secret obsession,0.0,0.706,0.294,-0.34
tt4439620,movie,Redemption Day,Redemption Day,0,2021,\N,99,"Action,Drama,Thriller",4.5,23939,redemption day,0.0,0.0,1.0,0.0
tt0119303,movie,Home Alone 3,Home Alone 3,0,1997,\N,102,"Action,Comedy,Crime",4.5,121112,home alone,0.0,0.667,0.333,-0.25
tt0116654,movie,The Island of Dr. Moreau,The Island of Dr. Moreau,0,1996,\N,96,"Horror,Sci-Fi,Thriller",4.5,34413,island dr. moreau,0.0,0.0,1.0,0.0
tt0359517,movie,Johnson Family Vacation,Johnson Family Vacation,0,2004,\N,97,Comedy,4.5,8079,johnson family vacation,0.0,0.0,1.0,0.0
tt10121392,movie,Thunder Force,Thunder Force,0,2021,\N,106,"Action,Adventure,Comedy",4.5,43596,thunder force,0.0,0.0,1.0,0.0
tt0489018,video,Day of the Dead,Day of the Dead,0,2008,\N,86,"Action,Horror,Sci-Fi",4.5,21413,day dead,0.0,0.811,0.189,-0.6486
tt1231580,movie,Alvin and the Chipmunks: The Squeakquel,Alvin and the Chipmunks: The Squeakquel,0,2009,\N,88,"Adventure,Animation,Comedy",4.5,51455,alvin chipmunk squeakquel,0.0,0.0,1.0,0.0
tt0110657,movie,The Next Karate Kid,The Next Karate Kid,0,1994,\N,107,"Action,Drama,Family",4.5,32282,next karate kid,0.0,0.0,1.0,0.0
tt0457297,movie,The Butterfly Effect 2,The Butterfly Effect 2,0,2006,\N,92,"Drama,Sci-Fi,Thriller",4.5,36629,butterfly effect,0.0,0.0,1.0,0.0
tt0498381,movie,Rings,Rings,0,2017,\N,102,"Drama,Horror,Mystery",4.5,41849,ring,0.0,0.0,1.0,0.0
tt2193418,movie,Hammer of the Gods,Hammer of the Gods,0,2013,\N,99,"Action,Horror",4.5,8142,hammer god,0.677,0.0,0.323,0.2732
tt0117765,movie,Striptease,Striptease,0,1996,\N,115,"Comedy,Crime,Drama",4.5,46753,striptease,0.0,0.0,1.0,0.0
tt1204977,movie,Ouija,Ouija,0,2014,\N,89,"Horror,Mystery,Thriller",4.5,54670,ouija,0.0,0.0,1.0,0.0
tt0092534,movie,Allan Quatermain and the Lost City of Gold,Allan Quatermain and the Lost City of Gold,0,1986,\N,99,"Action,Adventure,Comedy",4.5,9891,allan quatermain lost city gold,0.0,0.365,0.635,-0.3182
tt7638344,movie,Dhadak,Dhadak,0,2018,\N,138,"Drama,Romance",4.5,10235,dhadak,0.0,0.0,1.0,0.0
tt2978626,movie,It's Entertainment,It's Entertainment,0,2014,\N,140,"Action,Comedy,Drama",4.5,9052,entertainment,1.0,0.0,0.0,0.4215
tt0103003,movie,Suburban Commando,Suburban Commando,0,1991,\N,90,"Action,Comedy,Sci-Fi",4.5,10635,suburban commando,0.0,0.0,1.0,0.0
tt1396221,movie,Passion Play,Passion Play,0,2010,\N,94,"Drama,Fantasy,Romance",4.5,8542,passion play,1.0,0.0,0.0,0.6597
tt0109015,movie,3 Ninjas Kick Back,3 Ninjas Kick Back,0,1994,\N,93,"Action,Comedy,Family",4.5,9559,ninja kick back,0.0,0.0,1.0,0.0
tt0844671,movie,College,College,0,2008,\N,94,Comedy,4.5,12576,college,0.0,0.0,1.0,0.0
tt6774786,movie,Occupation,Occupation,0,2018,\N,119,"Action,Drama,Sci-Fi",4.5,16794,occupation,0.0,0.0,1.0,0.0
tt0316732,movie,Taxi,Taxi,0,2004,\N,97,"Action,Comedy,Crime",4.5,43614,taxi,0.0,0.0,1.0,0.0
tt1274586,movie,Dying of the Light,Dying of the Light,0,2014,\N,94,"Action,Drama,Thriller",4.5,11063,dying light,0.0,0.0,1.0,0.0
tt0367085,movie,Soul Plane,Soul Plane,0,2004,\N,86,Comedy,4.5,23744,soul plane,0.0,0.0,1.0,0.0
tt1142800,movie,Madea Goes to Jail,Madea Goes to Jail,0,2009,\N,103,"Comedy,Crime,Drama",4.5,12511,madea go jail,0.0,0.0,1.0,0.0
tt9649436,tvSeries,Enaaya,Enaaya,0,2019,\N,25,"Musical,Romance",4.5,20086,enaaya,0.0,0.0,1.0,0.0
tt1913166,movie,Nurse,Nurse 3-D,0,2013,\N,84,"Horror,Thriller",4.5,11091,nurse,0.0,0.0,1.0,0.0
tt7615052,movie,Daughter of the Wolf,Daughter of the Wolf,0,2019,\N,88,"Action,Thriller",4.5,7928,daughter wolf,0.0,0.0,1.0,0.0
tt6143568,movie,The Humanity Bureau,The Humanity Bureau,0,2017,\N,95,"Sci-Fi,Thriller",4.5,11651,humanity bureau,0.0,0.0,1.0,0.0
tt1241317,movie,Death Note,Death Note,0,2017,\N,101,"Crime,Drama,Fantasy",4.5,87289,death note,0.0,0.796,0.204,-0.5994
tt0106453,movie,Body of Evidence,Body of Evidence,0,1992,\N,99,"Drama,Thriller",4.5,15759,body evidence,0.0,0.0,1.0,0.0
tt0308353,movie,Happily N'Ever After,Happily N'Ever After,0,2006,\N,75,"Adventure,Animation,Comedy",4.5,10876,happily n,1.0,0.0,0.0,0.5574
tt0100934,movie,Wild Orchid,Wild Orchid,0,1989,\N,105,"Drama,Romance",4.5,12532,wild orchid,0.0,0.0,1.0,0.0
tt0449471,movie,Catacombs,Catacombs,0,2007,\N,92,"Horror,Thriller",4.5,8976,catacomb,0.0,0.0,1.0,0.0
tt0486578,movie,First Sunday,First Sunday,0,2008,\N,98,"Comedy,Crime,Drama",4.5,11223,first sunday,0.0,0.0,1.0,0.0
tt0430304,movie,Little Man,Little Man,0,2006,\N,98,"Comedy,Crime",4.5,57055,little man,0.0,0.0,1.0,0.0
tt3203620,movie,The Dinner,The Dinner,0,2017,\N,120,"Crime,Drama,Thriller",4.5,9041,dinner,0.0,0.0,1.0,0.0
tt0482603,movie,Space Chimps,Space Chimps,0,2008,\N,81,"Adventure,Animation,Comedy",4.5,12112,space chimp,0.0,0.0,1.0,0.0
tt1031254,video,Lost Boys: The Tribe,Lost Boys: The Tribe,0,2008,\N,92,"Comedy,Horror,Thriller",4.5,10422,lost boy tribe,0.0,0.535,0.465,-0.3182
tt0120618,movie,Breakfast of Champions,Breakfast of Champions,0,1999,\N,110,Comedy,4.5,8118,breakfast champion,0.796,0.0,0.204,0.5994
tt0462229,movie,Code Name: The Cleaner,Code Name: The Cleaner,0,2007,\N,84,"Action,Comedy,Crime",4.6,11950,code name cleaner,0.459,0.0,0.541,0.1779
tt5059406,movie,I Am the Pretty Thing That Lives in the House,I Am the Pretty Thing That Lives in the House,0,2016,\N,89,"Drama,Horror,Mystery",4.6,15228,pretty thing life house,0.516,0.0,0.484,0.4939
tt1798632,movie,Firestarter,Firestarter,0,2022,\N,94,"Drama,Horror,Sci-Fi",4.6,18467,firestarter,0.0,0.0,1.0,0.0
tt1302067,movie,Yogi Bear,Yogi Bear,0,2010,\N,81,"Adventure,Animation,Comedy",4.6,22687,yogi bear,0.0,0.0,1.0,0.0
tt0130236,movie,Samurai Cop,Samurai Cop,0,1991,\N,96,"Action,Crime,Thriller",4.6,9266,samurai cop,0.0,0.0,1.0,0.0
tt0100050,movie,Look Who's Talking Too,Look Who's Talking Too,0,1990,\N,81,"Comedy,Family,Romance",4.6,47763,look talking,0.0,0.0,1.0,0.0
tt3322892,movie,XX,XX,0,2017,\N,80,Horror,4.6,12114,xx,0.0,0.0,1.0,0.0
tt15012366,tvSeries,The Empire,The Empire,0,2021,\N,\N,"Action,Drama,History",4.6,17101,empire,0.0,0.0,1.0,0.0
tt0092115,movie,Troll,Troll,0,1986,\N,82,"Comedy,Fantasy,Horror",4.6,10918,troll,0.0,0.0,1.0,0.0
tt9067020,tvMiniSeries,The I-Land,The I-Land,0,2019,2019,281,"Adventure,Drama,Mystery",4.6,18367,i-land,0.0,0.0,1.0,0.0
tt2528814,movie,God's Not Dead,God's Not Dead,0,2014,\N,113,"Adventure,Comedy,Drama",4.6,43785,god not dead,0.847,0.0,0.153,0.6749
tt0156841,movie,The Next Best Thing,The Next Best Thing,0,2000,\N,108,"Comedy,Drama,Romance",4.6,11487,next best thing,0.677,0.0,0.323,0.6369
tt0144964,movie,Highlander: Endgame,Highlander: Endgame,0,2000,\N,87,"Action,Adventure,Fantasy",4.6,20834,highlander endgame,0.0,0.0,1.0,0.0
tt0374563,movie,Captivity,Captivity,0,2007,\N,96,"Crime,Horror,Mystery",4.6,23426,captivity,0.0,0.0,1.0,0.0
tt1185412,movie,Veer,Veer,0,2010,\N,169,"Action,Adventure,Drama",4.6,8451,veer,0.0,0.0,1.0,0.0
tt10308928,movie,Force of Nature,Force of Nature,0,2020,\N,91,"Action,Crime,Drama",4.6,12154,force nature,0.0,0.0,1.0,0.0
tt0362511,movie,Dorm Daze,Dorm Daze,0,2003,\N,96,"Comedy,Crime,Mystery",4.6,8023,dorm daze,0.0,0.63,0.37,-0.1779
tt13280476,tvEpisode,Sins of the Father,Sins of the Father,0,2022,\N,57,"Crime,Drama,Mystery",4.6,24323,sin father,0.0,0.783,0.217,-0.5574
tt0116671,video,Jack Frost,Jack Frost,0,1997,\N,89,"Comedy,Fantasy,Horror",4.6,10059,jack frost,0.0,0.0,1.0,0.0
tt1053859,movie,The Grudge 3,The Grudge 3,0,2009,\N,90,"Horror,Mystery,Thriller",4.6,19084,grudge,0.0,0.0,1.0,0.0
tt2109184,movie,Paranormal Activity 4,Paranormal Activity 4,0,2012,\N,88,"Horror,Mystery",4.6,68239,paranormal activity,0.0,0.0,1.0,0.0
tt0155975,movie,Psycho,Psycho,0,1998,\N,105,"Horror,Mystery,Thriller",4.6,49453,psycho,0.0,0.0,1.0,0.0
tt1114677,movie,Hannah Montana: The Movie,Hannah Montana: The Movie,0,2009,\N,102,"Comedy,Drama,Family",4.6,43991,hannah montana movie,0.0,0.0,1.0,0.0
tt0093278,movie,Ishtar,Ishtar,0,1987,\N,107,"Action,Adventure,Comedy",4.6,11482,ishtar,0.0,0.0,1.0,0.0
tt0132245,movie,Driven,Driven,0,2001,\N,116,"Action,Drama,Sport",4.6,42121,driven,0.0,0.0,1.0,0.0
tt0110329,movie,Leprechaun 2,Leprechaun 2,0,1994,\N,85,"Comedy,Fantasy,Horror",4.6,11049,leprechaun,0.0,0.0,1.0,0.0
tt5325452,movie,Boo! A Madea Halloween,Boo! A Madea Halloween,0,2016,\N,103,"Comedy,Drama,Horror",4.6,8929,boo madea halloween,0.0,0.0,1.0,0.0
tt2334871,movie,Snatched,Snatched,0,2017,\N,90,"Action,Adventure,Comedy",4.6,36398,snatched,0.0,0.0,1.0,0.0
tt0114825,movie,Vampire in Brooklyn,Vampire in Brooklyn,0,1995,\N,100,"Comedy,Fantasy,Horror",4.6,24320,vampire brooklyn,0.0,0.0,1.0,0.0
tt1472584,movie,Max Steel,Max Steel,0,2016,\N,92,"Action,Adventure,Fantasy",4.6,20072,max steel,0.0,0.0,1.0,0.0
tt0115986,movie,The Crow: City of Angels,The Crow: City of Angels,0,1996,\N,84,"Action,Crime,Fantasy",4.6,20923,crow city angel,0.0,0.0,1.0,0.0
tt11117570,tvSeries,Tandav,Tandav,0,2021,\N,30,"Drama,Thriller",4.6,60645,tandav,0.0,0.0,1.0,0.0
tt4465564,movie,Fifty Shades Darker,Fifty Shades Darker,0,2017,\N,118,"Drama,Romance,Thriller",4.6,106071,fifty shade darker,0.0,0.0,1.0,0.0
tt0297162,movie,Half Past Dead,Half Past Dead,0,2002,\N,98,"Action,Crime,Thriller",4.6,16251,half past dead,0.0,0.683,0.317,-0.6486
tt14042066,movie,Dobaaraa,Dobaaraa,0,2022,\N,132,"Drama,Fantasy,Mystery",4.6,20349,dobaaraa,0.0,0.0,1.0,0.0
tt1255916,video,Hostel: Part III,Hostel: Part III,0,2011,\N,88,Horror,4.6,33625,hostel part iii,0.0,0.0,1.0,0.0
tt9257484,movie,Rattlesnake,Rattlesnake,0,2019,\N,85,"Drama,Horror,Mystery",4.6,9061,rattlesnake,0.0,0.0,1.0,0.0
tt1886493,movie,Catch .44,Catch .44,0,2011,\N,94,"Action,Thriller",4.6,17553,catch,0.0,0.0,1.0,0.0
tt4961380,movie,House on Willow Street,From a House on Willow Street,0,2016,\N,90,"Action,Crime,Horror",4.6,9432,house willow street,0.0,0.0,1.0,0.0
tt3584496,movie,Mermaid Down,Mermaid Down,0,2019,\N,91,"Fantasy,Horror,Mystery",4.6,10951,mermaid,0.0,0.0,1.0,0.0
tt1385912,movie,I Can Do Bad All by Myself,I Can Do Bad All by Myself,0,2009,\N,113,"Comedy,Drama",4.6,10498,bad,0.0,1.0,0.0,-0.5423
tt0193364,movie,The Order,The Order,0,2001,\N,89,"Action,Adventure,Comedy",4.6,8878,order,0.0,0.0,1.0,0.0
tt0391891,video,Cruel Intentions 3,Cruel Intentions 3,0,2004,\N,85,Drama,4.6,8468,cruel intention,0.0,0.792,0.208,-0.5859
tt0110725,movie,On Deadly Ground,On Deadly Ground,0,1994,\N,101,"Action,Adventure,Thriller",4.6,24612,deadly ground,0.0,0.0,1.0,0.0
tt0492486,movie,Shrooms,Shrooms,0,2007,\N,84,"Comedy,Horror,Mystery",4.6,17242,shrooms,0.0,0.0,1.0,0.0
tt10023024,movie,Love Aaj Kal,Love Aaj Kal,0,2020,\N,142,"Drama,Romance",4.6,10009,love aaj kal,0.677,0.0,0.323,0.6369
tt0454082,movie,Black Christmas,Black Christmas,0,2006,\N,95,Horror,4.6,28883,black christmas,0.0,0.0,1.0,0.0
tt2799166,movie,The Pyramid,The Pyramid,0,2014,\N,89,"Horror,Mystery,Thriller",4.6,25373,pyramid,0.0,0.0,1.0,0.0
tt0976247,movie,"Surfer, Dude","Surfer, Dude",0,2008,\N,85,Comedy,4.6,8962,surfer dude,0.0,0.0,1.0,0.0
tt0428251,movie,Venom,Venom,0,2005,\N,87,Horror,4.6,10500,venom,0.0,0.0,1.0,0.0
tt0081846,tvMiniSeries,Cosmos,Cosmos,0,1980,1980,780,Documentary,9.3,42084,cosmos,0.0,0.0,1.0,0.0
tt0111161,movie,The Shawshank Redemption,The Shawshank Redemption,0,1994,\N,142,Drama,9.3,2737197,shawshank redemption,0.0,0.0,1.0,0.0
tt0150742,video,The Godfather Trilogy: 1901-1980,The Godfather Trilogy: 1901-1980,0,1992,\N,583,"Crime,Drama,Thriller",9.3,16223,godfather trilogy,0.0,0.0,1.0,0.0
tt0306414,tvSeries,The Wire,The Wire,0,2002,2008,59,"Crime,Drama,Thriller",9.3,351674,wire,0.0,0.0,1.0,0.0
tt0417299,tvSeries,Avatar: The Last Airbender,Avatar: The Last Airbender,0,2005,2008,23,"Action,Adventure,Animation",9.3,330044,avatar last airbender,0.0,0.0,1.0,0.0
tt0583635,tvEpisode,The One with the Prom Video,The One with the Prom Video,0,1996,\N,22,"Comedy,Romance",9.3,8198,one prom video,0.0,0.0,1.0,0.0
tt0995839,tvEpisode,Made in America,Made in America,0,2007,\N,62,"Crime,Drama",9.3,11456,made america,0.0,0.0,1.0,0.0
tt1054728,tvEpisode,Crazy Handful of Nothin',Crazy Handful of Nothin',0,2008,\N,48,"Crime,Drama,Thriller",9.3,30691,crazy handful nothin,0.0,0.545,0.455,-0.34
tt10783086,tvEpisode,The Other Side of the Sea,The Other Side of the Sea,0,2020,\N,24,"Action,Adventure,Animation",9.3,34316,side sea,0.0,0.0,1.0,0.0
tt10906308,tvEpisode,Lock and Key,Lock and Key,0,2022,\N,81,"Crime,Drama",9.3,12284,lock key,0.0,0.0,1.0,0.0
tt11198350,tvEpisode,The Lord of the Tides,The Lord of the Tides,0,2022,\N,67,"Action,Adventure,Drama",9.3,48339,lord tide,0.0,0.0,1.0,0.0
tt1208129,tvEpisode,Silence in the Library,Silence in the Library,0,2008,\N,43,"Adventure,Drama,Sci-Fi",9.3,9764,silence library,0.0,0.0,1.0,0.0
tt1232247,tvEpisode,Phoenix,Phoenix,0,2009,\N,47,"Crime,Drama,Thriller",9.3,25822,phoenix,0.0,0.0,1.0,0.0
tt12392504,tvSeries,Scam 1992: The Harshad Mehta Story,Scam 1992: The Harshad Mehta Story,0,2020,2020,54,"Biography,Crime,Drama",9.3,147782,scam harshad mehta story,0.0,0.552,0.448,-0.5719
tt13052856,tvEpisode,Chapter 13: The Jedi,Chapter 13: The Jedi,0,2020,\N,45,"Action,Adventure,Fantasy",9.3,32973,chapter jedi,0.0,0.0,1.0,0.0
tt13280474,tvEpisode,The Family Business,The Family Business,0,2022,\N,58,"Crime,Drama,Mystery",9.3,9717,family business,0.0,0.0,1.0,0.0
tt1349460,videoGame,Uncharted 2: Among Thieves,Uncharted 2: Among Thieves,0,2009,\N,\N,"Action,Adventure,Fantasy",9.3,26651,uncharted among thief,0.0,0.63,0.37,-0.5267
tt13611850,tvEpisode,The Door of Hope,The Door of Hope,0,2020,\N,24,"Action,Adventure,Animation",9.3,30489,door hope,0.744,0.0,0.256,0.4404
tt15041334,tvEpisode,Rickmurai Jack,Rickmurai Jack,0,2021,\N,22,"Adventure,Animation,Comedy",9.3,11979,rickmurai jack,0.0,0.0,1.0,0.0
tt15747176,tvEpisode,When We Are in Need,When We Are in Need,0,2023,\N,50,"Action,Adventure,Drama",9.3,53742,need,0.0,0.0,1.0,0.0
tt1591786,tvEpisode,Vincent and the Doctor,Vincent and the Doctor,0,2010,\N,47,"Adventure,Drama,Sci-Fi",9.3,11590,vincent doctor,0.0,0.0,1.0,0.0
tt1615556,tvEpisode,Sunset,Sunset,0,2010,\N,47,"Crime,Drama,Thriller",9.3,24545,sunset,0.0,0.0,1.0,0.0
tt1814884,videoGame,The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim,0,2011,\N,\N,"Action,Adventure,Fantasy",9.3,31595,elder scroll v skyrim,0.0,0.0,1.0,0.0
tt2112510,tvEpisode,Valar Morghulis,Valar Morghulis,0,2012,\N,64,"Action,Adventure,Drama",9.3,36243,valar morghulis,0.0,0.0,1.0,0.0
tt2253602,tvEpisode,Killer Within,Killer Within,0,2012,\N,43,"Drama,Horror,Thriller",9.3,16798,killer within,0.0,0.811,0.189,-0.6486
tt2779318,tvEpisode,The Day of the Doctor,The Day of the Doctor,0,2013,\N,77,"Adventure,Drama,Sci-Fi",9.3,18656,day doctor,0.0,0.0,1.0,0.0
tt3097534,tvEpisode,The Crocodile's Dilemma,The Crocodile's Dilemma,0,2014,\N,69,"Crime,Drama,Thriller",9.3,14732,crocodile dilemma,0.0,0.63,0.37,-0.1779
tt3333846,tvEpisode,Close Rick-counters of the Rick Kind,Close Rick-counters of the Rick Kind,0,2014,\N,23,"Adventure,Animation,Comedy",9.3,16410,close rick-counters rick kind,0.531,0.0,0.469,0.5267
tt3551076,tvEpisode,Buridan's Ass,Buridan's Ass,0,2014,\N,53,"Crime,Drama,Thriller",9.3,10528,buridan as,0.0,0.0,1.0,0.0
tt3599898,tvEpisode,"A Fox, a Rabbit, and a Cabbage","A Fox, a Rabbit, and a Cabbage",0,2014,\N,51,"Crime,Drama,Thriller",9.3,9666,fox rabbit cabbage,0.0,0.0,1.0,0.0
tt3599918,tvEpisode,Morton's Fork,Morton's Fork,0,2014,\N,64,"Crime,Drama,Thriller",9.3,10230,morton fork,0.0,0.0,1.0,0.0
tt4077554,tvEpisode,Home,Home,0,2016,\N,54,"Action,Adventure,Drama",9.3,48746,home,0.0,0.0,1.0,0.0
tt4125428,tvEpisode,Daredevil,Daredevil,0,2015,\N,56,"Action,Crime,Drama",9.3,12562,daredevil,1.0,0.0,0.0,0.128
tt4462688,tvEpisode,Nailed,Nailed,0,2016,\N,49,"Crime,Drama",9.3,13349,nailed,0.0,0.0,1.0,0.0
tt4593138,tvEpisode,Chapter Eight: The Upside Down,Chapter Eight: The Upside Down,0,2016,\N,54,"Drama,Fantasy,Horror",9.3,25852,chapter eight upside,0.0,0.0,1.0,0.0
tt4832268,tvEpisode,The Ricks Must Be Crazy,The Ricks Must Be Crazy,0,2015,\N,23,"Adventure,Animation,Comedy",9.3,15577,rick must crazy,0.0,0.545,0.455,-0.34
tt4832278,tvEpisode,The Wedding Squanchers,The Wedding Squanchers,0,2015,\N,23,"Adventure,Animation,Comedy",9.3,15499,wedding squanchers,0.0,0.0,1.0,0.0
tt5218268,tvEpisode,Pickle Rick,Pickle Rick,0,2017,\N,23,"Adventure,Animation,Comedy",9.3,20092,pickle rick,0.0,0.0,1.0,0.0
tt5220026,tvEpisode,The Well-Tempered Clavier,The Well-Tempered Clavier,0,2016,\N,58,"Drama,Mystery,Sci-Fi",9.3,19357,well-tempered clavier,0.0,0.0,1.0,0.0
tt6020876,tvEpisode,Chapter Nine: The Gate,Chapter Nine: The Gate,0,2017,\N,62,"Drama,Fantasy,Horror",9.3,24488,chapter nine gate,0.0,0.0,1.0,0.0
tt6769208,tvMiniSeries,Blue Planet II,Blue Planet II,0,2017,2017,364,Documentary,9.3,43011,blue planet ii,0.0,0.0,1.0,0.0
tt8160066,tvEpisode,Two Storms,Two Storms,0,2018,\N,57,"Drama,Horror,Mystery",9.3,12153,two storm,0.0,0.0,1.0,0.0
tt8250840,tvEpisode,The Calm Before,The Calm Before,0,2019,\N,58,"Drama,Horror,Thriller",9.3,13406,calm,1.0,0.0,0.0,0.3182
tt8517724,tvEpisode,Pain,Pain,0,2018,\N,24,"Action,Adventure,Animation",9.3,16827,pain,0.0,1.0,0.0,-0.5106
tt8733184,tvEpisode,Ruler of the Walls,Ruler of the Walls,0,2018,\N,24,"Action,Adventure,Animation",9.3,14936,ruler wall,0.0,0.0,1.0,0.0
tt9253866,tvMiniSeries,Our Planet,Our Planet,0,2019,2019,403,Documentary,9.3,45773,planet,0.0,0.0,1.0,0.0
tt9471404,tvSeries,The Chosen,The Chosen,0,2017,\N,54,"Drama,History",9.3,36646,chosen,0.0,0.0,1.0,0.0
tt0403703,movie,Yu-Gi-Oh!: The Movie - Pyramid of Light,Yu-Gi-Oh! The Movie,0,2004,\N,100,"Action,Adventure,Animation",4.9,8815,yu-gi-oh movie pyramid light,0.0,0.0,1.0,0.0
tt5215088,movie,A.I. Rising,A.I. Rising,0,2018,\N,85,"Drama,Romance,Sci-Fi",4.9,11103,a.i rising,0.0,0.0,1.0,0.0
tt2318527,movie,Hell Baby,Hell Baby,0,2013,\N,98,"Comedy,Horror",4.9,9824,hell baby,0.0,0.821,0.179,-0.6808
tt1532958,movie,Battle of the Year,Battle of the Year,0,2013,\N,110,"Drama,Music",4.9,9454,battle year,0.0,0.722,0.278,-0.3818
tt0120390,movie,Turbulence,Turbulence,0,1997,\N,100,"Action,Thriller",4.9,12246,turbulence,0.0,0.0,1.0,0.0
tt0097474,movie,Halloween 5: The Revenge of Michael Myers,Halloween 5: The Revenge of Michael Myers,0,1989,\N,96,"Horror,Thriller",4.9,44442,halloween revenge michael myers,0.0,0.531,0.469,-0.5267
tt4244162,movie,Beta Test,Beta Test,0,2016,\N,88,"Action,Sci-Fi,Thriller",4.9,21606,beta test,0.0,0.0,1.0,0.0
tt2193265,movie,Welcome to the Jungle,Welcome to the Jungle,0,2013,\N,95,"Action,Adventure,Comedy",4.9,13626,welcome jungle,0.75,0.0,0.25,0.4588
tt0090196,movie,Transylvania 6-5000,Transylvania 6-5000,0,1985,\N,93,"Comedy,Fantasy,Horror",4.9,8033,transylvania,0.0,0.0,1.0,0.0
tt8097306,movie,Nobody's Fool,Nobody's Fool,0,2018,\N,110,"Comedy,Drama,Romance",4.9,7852,nobody fool,0.0,0.744,0.256,-0.4404
tt4136456,movie,The Virtuoso,The Virtuoso,0,2021,\N,110,"Action,Thriller",4.9,8408,virtuoso,1.0,0.0,0.0,0.4588
tt0228333,movie,Ghosts of Mars,Ghosts of Mars,0,2001,\N,98,"Action,Horror,Sci-Fi",4.9,56079,ghost mar,0.0,0.697,0.303,-0.3182
tt0120891,movie,Wild Wild West,Wild Wild West,0,1999,\N,106,"Action,Comedy,Sci-Fi",4.9,163677,wild wild west,0.0,0.0,1.0,0.0
tt0360556,movie,Fahrenheit 451,Fahrenheit 451,0,2018,\N,100,"Drama,Sci-Fi,Thriller",4.9,21351,fahrenheit,0.0,0.0,1.0,0.0
tt13029044,movie,Mother/Android,Mother/Android,0,2021,\N,110,"Drama,Sci-Fi,Thriller",4.9,20083,mother/android,0.0,0.0,1.0,0.0
tt0962726,movie,High School Musical 3: Senior Year,High School Musical 3: Senior Year,0,2008,\N,112,"Comedy,Drama,Family",4.9,64811,high school musical senior year,0.0,0.0,1.0,0.0
tt0330099,movie,The Brown Bunny,The Brown Bunny,0,2003,\N,93,Drama,4.9,16039,brown bunny,0.0,0.0,1.0,0.0
tt1653690,movie,Ong Bak 3,Ong-bak 3,0,2010,\N,99,Action,4.9,14296,ong bak,0.0,0.0,1.0,0.0
tt0118747,movie,Blues Brothers 2000,Blues Brothers 2000,0,1998,\N,123,"Action,Comedy,Crime",4.9,34018,blue brother,0.0,0.0,1.0,0.0
tt0400497,movie,Herbie Fully Loaded,Herbie Fully Loaded,0,2005,\N,101,"Adventure,Comedy,Family",4.9,49193,herbie fully loaded,0.0,0.0,1.0,0.0
tt10418662,movie,Awake,Awake,0,2021,\N,96,"Action,Adventure,Drama",4.9,23749,awake,0.0,0.0,1.0,0.0
